id,place,city,region,zip,type,verification_type,verification_number,sum_of_tickets_earned,count_of_projects_earning_tickets,years_tickets_earned,lat,lon,HouseMedianIncome,HouseMeanIncome,IncomeUnder25K
28646,Marshall Elementary School,Castro Valley,California,94546,School- Public School,ncesSchoolId,60780000746,10,1,2018,37.72,-122.08,85492,102396,12.9
29477,The Aneurysm Foundation- The Rylan Project,Castro Valley,California,94546,nonprofit,ein,383663186,10,1,2018,37.72,-122.08,85492,102396,12.9
16522,Melrose Leadership Academy PTSA,Oakland,California,94619,School- PTA,ein,562282903,20,2,2018,37.79,-122.14,82994,112574,12.9
29583,Redwood Heights Elementary School PTA,Oakland,California,94619,nonprofit,ein,946173811,20,1,2018,37.79,-122.14,82994,112574,12.9
15733,Damascus Christian Education Foundation,Damascus,Oregon,97089,nonprofit,ein,262206115,20,1,2018,45.43,-122.44,90784,104107,12.9
22374,Deep Creek Damascus K-8,Damascus,Oregon,97089,School- PTA,ein,931186089,10,1,2018,45.43,-122.44,90784,104107,12.9
37630,Hayhurst PTA,Portland,Oregon,97221,nonprofit,ein,936039319,10,2,2019,45.5,-122.73,98919,146948,12.9
19090,Smithfield Girls Softball,Smithfield,Rhode Island,2917,nonprofit,ein,273670646,20,4,2018,41.91,-71.52,83010,98932,12.8
15079,Special Olympics Rhode Island,Smithfield,Rhode Island,2917,nonprofit,ein,50377867,20,1,2018,41.91,-71.52,83010,98932,12.8
14834,Vincent J.Gallagher Middle School PTA,Smithfield,Rhode Island,2917,nonprofit,ein,364718028,10,2,2018,41.91,-71.52,83010,98932,12.8
21683,David Louis Cunha Foundation,Smithfield,Rhode Island,2917,nonprofit,ein,472776491,10,1,2018,41.91,-71.52,83010,98932,12.8
28345,Old County Road Elementary School Snowflake Bazaar,Smithfield,Rhode Island,2917,nonprofit,ein,352365418,5,1,2018,41.91,-71.52,83010,98932,12.8
17423,Cayer Care Packs,Hampstead ,New Hampshire,3841,nonprofit,ein,823674781,15,3,2018,42.88,-71.18,91045,111003,12.8
10002,Girls on the Run Vermont,Williston,Vermont,5495,nonprofit,ein,30372248,20,1,2018,44.43,-73.1,78750,98744,12.8
35843,Glenham Elementary School PTO,Fishkill,New York,12524,nonprofit,ein,274528702,10,1,2018,41.53,-73.89,79197,94038,12.8
14830,Coast 2 Coast Dance Across America Inc,Hopewell Junction,New York,12524,nonprofit,ein,472906408,5,1,2018,41.53,-73.89,79197,94038,12.8
17381,East Hill PTA,Camillus ,New York,13031,nonprofit,ein,161093717,20,1,2018,43.05,-76.31,72334,89209,12.8
26478,Huddleston Elementary School,HUDDLESTON,Virginia,24104,nonprofit,ein,546004355,5,1,2018,37.13,-79.49,59295,70977,12.8
22588,"Rise Against Hunger, Inc. (RAH)",Raleigh,North Carolina,27612,nonprofit,ein,161541024,10,1,2018,35.86,-78.71,73402,99054,12.8
38506,Woodstock Girls Softball League,wonder lake,Illinois,60097,nonprofit,ein,800119166,10,1,2019,42.4,-88.37,64688,79725,12.8
32214,Father McGivney High School,Glen Carbon,Illinois,62034,School- Private School,ein,611494858,20,1,2018,38.75,-89.97,80928,97492,12.8
22772,Blue Springs Historical Society,Blue Springs,Missouri,64015,nonprofit,ein,431108906,15,2,2018,39.02,-94.31,66222,84515,12.8
32365,Life Rolls On Foundation,Marina Del Rey,California,90292,nonprofit,ein,743032829,20,1,2018,33.98,-118.46,103948,138027,12.8
22331,Westside Boost,Marina Del Rey,California,90292,nonprofit,ein,364660297,10,1,2018,33.98,-118.46,103948,138027,12.8
15622,Encinitas Lions Charities Inc,Encinitas,California,92024,nonprofit,ein,300019780,20,2,2018,33.06,-117.26,103417,147861,12.8
34561,Cure JM Foundation,Encinitas,California,92024,nonprofit,ein,352222262,20,1,2018,33.06,-117.26,103417,147861,12.8
34120,Encinitas Little League,Encinitas,California,92024,nonprofit,ein,953668563,10,1,2018,33.06,-117.26,103417,147861,12.8
34613,Flora Vista Encinitas Educational Foundation,Encintas,California,92024,nonprofit,ein,330178719,10,1,2018,33.06,-117.26,103417,147861,12.8
14123,Paul Ecke Central PTA,Encinitas,California,92024,nonprofit,ein,330617998,5,1,2018,33.06,-117.26,103417,147861,12.8
20114,ENCINITAS EDUCATIONAL FOUNDATION,Encinitas,California,92024,nonprofit,ein,330178719,5,1,2018,33.06,-117.26,103417,147861,12.8
30839,Magdalena Ecke Family YMCA,Encinitas,California,92024,nonprofit,ein,952039198,5,1,2018,33.06,-117.26,103417,147861,12.8
27406,Riverside Sunrise Rotary Foundation,Riverside,California,92506,nonprofit,ein,330757914,20,3,2018,33.93,-117.37,87190,111240,12.8
14489,George Washington Elementary School PTA,Riverside,California,92506,nonprofit,ein,237011117,20,1,2018,33.93,-117.37,87190,111240,12.8
26966,Hospice of the Valleys,Murrieta,California,92562,nonprofit,ein,953846314,20,1,2018,33.55,-117.34,81500,103296,12.8
30667,"Project 99 - Play for Life, Inc.",Murrieta,California,92562,nonprofit,ein,822186101,20,1,2018,33.55,-117.34,81500,103296,12.8
36931,Avaxat Elementary PTA,Murrieta,California,92562,nonprofit,ein,330482071,20,1,2018,33.55,-117.34,81500,103296,12.8
19396,River Springs Charter School Associated Student Body,Murrieta ,California,92562,School- Charter School Public,ncesSchoolId,69102611707,5,1,2018,33.55,-117.34,81500,103296,12.8
30195,Pruendale School Parent Teacher Organization,Salinas,California,93907,nonprofit,ein,455406953,25,2,"2018,2019",36.77,-121.67,73226,92089,12.8
25221,Rebekah Children's Services,Gilroy,California,95020,nonprofit,ein,941167402,20,1,2018,37.02,-121.55,90144,111375,12.8
36974,Parent Booster USA Inc - CHS Midnight Pride Band Boosters,Gilroy,California,95020,nonprofit,ein,474392230,20,1,2018,37.02,-121.55,90144,111375,12.8
18571,Las Animas Home and school club,gilroy ,California,95020,nonprofit,ein,770260306,10,2,2018,37.02,-121.55,90144,111375,12.8
30325,Beautiful Savior Lutheran Church,Spokane,Washington,99203,nonprofit,ein,910851815,20,1,2018,47.63,-117.4,73363,98747,12.8
17745,F.C. Murphy School Parent Council,Weymouth,Massachusetts,2188,nonprofit,ein,43328256,10,1,2017,42.2,-70.96,81040,95567,12.7
17731,Roosevelt Avenue Parent Teacher Group,North Attleboro,Massachusetts,2760,nonprofit,ein,43322912,20,2,2018,41.97,-71.33,85864,105090,12.7
37170,Saint Mark's School,Yonkers,New York,10704,School- Private School,ein,131967325,10,1,2019,40.92,-73.86,74908,90211,12.7
34106,Orange County Rowing Association,Newburgh,New York,12553,nonprofit,ein,460653420,10,1,2018,41.46,-74.07,73836,94409,12.7
13340,West Hempfield Fire & Rescue,Lancaster,Pennsylvania,17601,nonprofit,ein,231642407,15,2,2018,40.07,-76.31,72127,96588,12.7
33117,Saint Basil Academy,Jenkintown,Pennsylvania,19046,School- Private School,ncesSchoolId,2121544,20,1,2018,40.1,-75.11,92944,134431,12.7
39698,North Coventry Elementary School PTO,Pottstown,Pennsylvania,19465,nonprofit,ein,472426461,5,1,2019,40.19,-75.68,83513,108688,12.7
13839,Hampton Roads Community Care (DBA Wave City Care),Virginia Beach,Virginia,23452,nonprofit,ein,320009232,20,3,2018,36.85,-76.09,65975,84335,12.7
31266,Roosevelt Elementary,Tampa,Florida,33629,School- PTA,ein,237102390,10,2,2018,27.92,-82.51,105443,152795,12.7
14612,Garrett Morgan Elementary PTA,Lexington,Kentucky,40509,School- PTA,ein,371801447,20,1,2018,38,-84.38,73423,98476,12.7
31957,St John-Emmanuel PTL Spring Carnival & Silent Auction,Monroeville,Indiana,46773,School- Private School,ein,208012735,5,1,2018,40.98,-84.88,58281,67186,12.7
14780,WAGR Warriors,Washington,Michigan,48315,nonprofit,ein,472807419,10,1,2018,42.67,-83,72442,99544,12.7
32572,St. John Vianney,Shelby Township,Michigan,48315,nonprofit,ein,382269828,5,1,2018,42.67,-83,72442,99544,12.7
25756,Farmington Family YMCA,Farmington Hills,Michigan,48335,nonprofit,ein,381358055,5,1,2018,42.46,-83.41,71134,91878,12.7
29811,Global Health Charities,Farmington,Michigan,48335,nonprofit,ein,472068969,5,1,2018,42.46,-83.41,71134,91878,12.7
24305,"Homeward Bound, Inc.",Plymouth,Minnesota,55441,nonprofit,ein,411773223,5,1,2018,45.01,-93.42,72581,105874,12.7
31641,St. John's Lutheran Church and School,La Grange,Illinois,60561,School- Private School,ein,362317628,10,1,2018,41.75,-87.98,86610,112622,12.7
31587,Crestwood Elementary PTO,St. Louis,Missouri,63126,nonprofit,ein,431713427,20,1,2018,38.55,-90.38,73720,84566,12.7
35456,Long Elementary PTO,Crestwood,Missouri,63126,nonprofit,ein,371615375,10,2,2018,38.55,-90.38,73720,84566,12.7
16445,Healing Place Serve (HP Serve),Baton Rouge,Louisiana,70809,nonprofit,ein,273369951,15,2,2018,30.39,-91.07,71685,96729,12.7
33606,St. Elizabeth Foundation,Baton Rouge,Louisiana,70809,nonprofit,ein,721139743,5,1,2018,30.39,-91.07,71685,96729,12.7
18174,Creekview Elementary PTO,The Woodlands,Texas,77375,nonprofit,ein,474518815,20,1,2017,30.09,-95.59,69446,90804,12.7
16895,Tomball Elementary School PTO,Tomball,Texas,77375,nonprofit,ein,200763225,5,1,2018,30.09,-95.59,69446,90804,12.7
31839,Steve Schorr Elementary School,Las Vegas,Nevada,89183,School- Public School,ncesSchoolId,320006000689,20,2,2018,36,-115.16,64616,76452,12.7
31833,Beyond the Skies Unlimited,Carson,California,90746,nonprofit,ein,814114987,10,1,2018,33.86,-118.25,81988,94836,12.7
16560,Aspen Elementary Parent Faculty Association (PFA),Thousand Oaks,California,91360,nonprofit,ein,770373277,10,1,2018,34.21,-118.88,93476,112997,12.7
32460,"Bridges Parent Advisory Council, Inc.",Thousand Oaks,California,91360,nonprofit,ein,454157675,10,1,2018,34.21,-118.88,93476,112997,12.7
35090,UPALAC,Glendora,California,91741,nonprofit,ein,272566116,5,1,2018,34.16,-117.84,99474,124223,12.7
17566,Newport Mesa High School Sailing Foundation,Newport Beach,California,92663,nonprofit,ein,454279151,10,1,2018,33.62,-117.93,102017,145917,12.7
16104,Santa Barbara Middle School,Santa Barbara,California,93103,School- Private School,ein,953134383,15,2,2018,34.44,-119.68,83342,116545,12.7
33341,Adelante Charter School,Santa Barbara,California,93103,School- Charter School Public,ncesSchoolId,60141408628,10,1,2018,34.44,-119.68,83342,116545,12.7
19895,San Gabriel Road PTA,Atascadero,California,93422,nonprofit,ein,770205470,20,4,2018,35.47,-120.69,75169,95093,12.7
35129,Atascadero Middle School PTO,ATASCADERO,California,93422,nonprofit,ein,463323596,15,2,2018,35.47,-120.69,75169,95093,12.7
32206,Atascadero Fine Arts Academy Art-A-Thon,Atascadero,California,93422,nonprofit,ein,770554873,10,1,2018,35.47,-120.69,75169,95093,12.7
34367,San Benito Elementary PTA,Atascadero,California,93422,nonprofit,ein,770316423,10,1,2018,35.47,-120.69,75169,95093,12.7
28350,Atascadero Education Foundation,Atascadero,California,93422,nonprofit,ein,770273964,5,1,2018,35.47,-120.69,75169,95093,12.7
27663,Oregon City Soccer Club,Oregon City,Oregon,97045,nonprofit,ein,930816421,20,3,2018,45.32,-122.54,73618,87322,12.7
24816,Neurotherapeutic Pediatric Therapies,Oregon City,Oregon,97045,nonprofit,ein,208439757,10,1,2018,45.32,-122.54,73618,87322,12.7
18517,Springwater Environmental Sciences School,Oregon City,Oregon,97045,School- Charter School Public,ncesSchoolId,410933001642,5,1,2018,45.32,-122.54,73618,87322,12.7
38396,The Angels in the Outfield,Oregon City,Oregon,97045,nonprofit,ein,271248762,5,1,2019,45.32,-122.54,73618,87322,12.7
14768,Marvista Elementary PTSA,Normandy Park,Washington,98166,nonprofit,ein,910952590,15,2,"2018,2019",47.45,-122.35,76658,102435,12.7
26027,Youth Experiential Training Institute,Normandy Park,Washington,98166,nonprofit,ein,273193281,5,1,2018,47.45,-122.35,76658,102435,12.7
24114,J & Co. Dog Rescue,Franklinville,New Jersey,8322,nonprofit,ein,465648065,20,2,2018,39.61,-75.05,83596,96633,12.6
31204,Harold Winkler Middle School,Concord,North Carolina,28027,nonprofit,ein,453612609,10,1,2018,35.41,-80.69,67274,86998,12.6
18902,Wolf Meadow Elementary School,concord,North Carolina,28027,School- Public School,ncesSchoolId,370053000220,5,1,2018,35.41,-80.69,67274,86998,12.6
22261,NorthEast Foundation,Concord,North Carolina,28027,nonprofit,ein,582055709,5,1,2018,35.41,-80.69,67274,86998,12.6
24292,"Evendale Elementary Parent and Teacher Association (PTA) of Evendale, Ohio",Cincinnati,Ohio,45241,nonprofit,ein,237256441,20,3,2018,39.28,-84.4,80934,104297,12.6
20693,iSPACE,Cincinnati,Ohio,45241,nonprofit,ein,311767871,20,2,2018,39.28,-84.4,80934,104297,12.6
25597,A Child's Hope International,Cincinnati,Ohio,45241,nonprofit,ein,262650611,20,2,2018,39.28,-84.4,80934,104297,12.6
11868,Gorman Heritage Farm,Cincinnati,Ohio,45241,nonprofit,ein,800078694,15,2,2018,39.28,-84.4,80934,104297,12.6
14247,The John Drypen Foundation,South Lyon ,Michigan,48178,nonprofit,ein,460703641,30,2,"2018,2019",42.44,-83.66,86467,106299,12.6
25809,Little Dresses for Africa,Brownstown,Michigan,48178,nonprofit,ein,261654262,15,2,2018,42.44,-83.66,86467,106299,12.6
25521,The Riley Katheryn Foundation,South Lyon,Michigan,48178,nonprofit,ein,473335966,5,1,2018,42.44,-83.66,86467,106299,12.6
13807,Marcy PTO,Menomonee Falls,Wisconsin,53051,nonprofit,ein,462725196,5,1,2018,43.16,-88.12,76944,96869,12.6
12067,Pleasantview Elementary School,Derby,Kansas,67037,School- Public School,ncesSchoolId,200546000356,20,1,2017,37.57,-97.22,70796,85305,12.6
19712,Forest Creek Elementary PTA,Round Rock,Texas,78664,nonprofit,ein,742786049,5,1,2018,30.51,-97.65,67462,83290,12.6
22880,Eastern Idaho Down Syndrome Family Connect,Rigby,Idaho,83442,nonprofit,ein,473142276,10,1,2018,43.67,-111.89,59763,72485,12.6
15974,Jackson STEM Dual Language Magnet Academy,Altadena,California,91001,School- Public School,ncesSchoolId,62994004673,20,1,2017,34.19,-118.14,91090,123099,12.6
15870,Sahag mesrob Armenian Christian school,Altadena,California,91001,School- Private School,ein,953534665,5,1,2018,34.19,-118.14,91090,123099,12.6
18641,Bay Area Friendship Circle,Palo Alto,California,94303,nonprofit,ein,204889813,20,3,2018,37.46,-122.12,98361,148818,12.6
26570,PreSchool Family @ Greendell,Palo Alto,California,94303,nonprofit,ein,942168440,20,1,2018,37.46,-122.12,98361,148818,12.6
28451,Raices de Mexico,Palo Alto,California,94303,nonprofit,ein,770116209,20,1,2018,37.46,-122.12,98361,148818,12.6
27513,Parents Nursery School,Palo Alto,California,94303,nonprofit,ein,946000953,5,1,2018,37.46,-122.12,98361,148818,12.6
35648,Oregon Trail Elementary PTO,Clackamas,Oregon,97015,nonprofit,ein,260567618,20,1,2018,45.41,-122.54,67873,80947,12.6
36268,Lafayette Township Parent Teacher Organization,Lafayette,New Jersey,7848,nonprofit,ein,900098924,20,1,2018,41.1,-74.69,78472,120531,12.5
24795,Friendship Elementary School PTO,Glen Rock,Pennsylvania,17327,School- Public School,ncesSchoolId,422238004613,5,1,2018,39.78,-76.75,70859,81012,12.5
22052,PHWMBA Community Foundation,White Marsh,Maryland,21162,nonprofit,ein,813396560,10,1,2018,39.39,-76.41,101250,102196,12.5
30856,Best Buddies Memphis,Cordova,Tennessee,38016,nonprofit,ein,521614576,10,1,2018,35.18,-89.76,67017,83290,12.5
18785,Southview Band Boosters,Sylvania,Ohio,43560,nonprofit,ein,260690232,20,1,2018,41.7,-83.74,83347,106087,12.5
15187,Arbor Hills Junior High Parent Organization,Sylvania,Ohio,43560,School- Public School,ncesSchoolId,390448701749,5,1,2018,41.7,-83.74,83347,106087,12.5
30979,Cardinal PTO,Sheffield lake,Ohio,44054,nonprofit,ein,270926067,20,1,2018,41.47,-82.09,63799,72944,12.5
17957,South Range Elementary PTO,Canfield,Ohio,44406,nonprofit,ein,341853123,20,2,2018,41.01,-80.77,71464,98740,12.5
21846,The Walnut Grove - a Field Of Opportunity,Canfield,Ohio,44406,nonprofit,ein,461173535,20,1,2018,41.01,-80.77,71464,98740,12.5
37552,South Range Middle School PTO,Canfield,Ohio,44406,nonprofit,ein,260050441,10,1,2019,41.01,-80.77,71464,98740,12.5
18784,Mahoning County 4-H,Canfield,Ohio,44406,nonprofit,ein,341723343,5,1,2018,41.01,-80.77,71464,98740,12.5
19041,Winkler Elementary PTO,Burlington,Wisconsin,53105,nonprofit,ein,800658908,20,1,2018,42.66,-88.28,66699,83143,12.5
13526,"Randall School Parent-Teacher Club, Inc.",Burlington,Wisconsin,53105,nonprofit,ein,391947166,10,1,2018,42.66,-88.28,66699,83143,12.5
37378,Batavia Youth Baseball,Batavia,Illinois,60510,nonprofit,ein,202192685,20,2,2018,41.84,-88.31,93750,120626,12.5
13748,Grace McWayne School PTO,Batavia ,Illinois,60510,nonprofit,ein,200353377,20,1,2018,41.84,-88.31,93750,120626,12.5
26908,Batavia Woman's Club,Batavia,Illinois,60510,nonprofit,ein,611569979,20,1,2018,41.84,-88.31,93750,120626,12.5
29574,Batavia Mothers Club Foundation,Batavia,Illinois,60510,nonprofit,ein,364258583,20,1,2018,41.84,-88.31,93750,120626,12.5
34351,Montessori Academy,Batavia,Illinois,60510,nonprofit,ein,362754064,5,1,2018,41.84,-88.31,93750,120626,12.5
20282,ILTexas GHSPTO,Garland,Texas,75044,nonprofit,ein,822314096,20,2,2018,32.96,-96.65,64085,84240,12.5
20436,Ponderosa Elementary School PTA,Meridan,Idaho,83646,School- PTA,ein,943068922,20,1,2018,43.65,-116.43,65842,84500,12.5
23294,Paramount Elementary PTA,Meridian,Idaho,83646,nonprofit,ein,260278026,20,1,2018,43.65,-116.43,65842,84500,12.5
23621,Impact Booster Club,Meridian,Idaho,83646,nonprofit,ein,208595990,5,1,2018,43.65,-116.43,65842,84500,12.5
31870,Hunter Elementary PTA,MERIDIAN,Idaho,83646,nonprofit,ein,203501181,5,1,2018,43.65,-116.43,65842,84500,12.5
13153,San Diego French-American School,La Jolla,California,92037,School- Private School,ein,930992063,5,1,2018,32.86,-117.25,107094,180465,12.5
14302,Friends of La Jolla Elementary School,La Jolla,California,92037,nonprofit,ein,330080727,5,1,2018,32.86,-117.25,107094,180465,12.5
27891,La Honda Educational Foundation,La Honda,California,94020,nonprofit,ein,943138629,10,1,2018,37.27,-122.23,92386,155362,12.5
22357,Walnut Heights Elementary School PTA,Walnut Creek,California,94596,nonprofit,ein,946174699,30,3,"2018,2019",37.89,-122.04,88527,125406,12.5
31509,Contra Costa Chinese School,Walnut Creek,California,94596,nonprofit,ein,680040243,20,1,2018,37.89,-122.04,88527,125406,12.5
32703,Walnut Creek Rotary Club Community Foundation,Walnut Creek,California,94596,nonprofit,ein,680186826,20,1,2018,37.89,-122.04,88527,125406,12.5
33180,Murwood Elementary PTA,Walnut Creek,California,94596,School- PTA,ein,946183859,20,1,2018,37.89,-122.04,88527,125406,12.5
18480,LAS LOMAS HIGH SCHOOL Boosters,Walnut Creek,California,94596,School- Booster Club,ein,680138116,10,1,2018,37.89,-122.04,88527,125406,12.5
35517,Diablo Theatre Company,Walnut Creek,California,94596,nonprofit,ein,237290034,5,1,2018,37.89,-122.04,88527,125406,12.5
13158,Earl LeGette PTA,Fair Oaks,California,95628,School- PTA,ein,946172097,40,3,"2018,2019",38.65,-121.25,76063,104062,12.5
13109,Orangevale Open K-8 School,Fair Oaks,California,95628,nonprofit,ein,463129756,20,1,2018,38.65,-121.25,76063,104062,12.5
31257,Kids Helping Kids Sacramento,Carmichael,California,95628,nonprofit,ein,822408076,10,1,2018,38.65,-121.25,76063,104062,12.5
14304,Fair Oaks Theatre Festival,Fair Oaks,California,95628,nonprofit,ein,680009397,5,1,2018,38.65,-121.25,76063,104062,12.5
13538,iLearn Academy PTO,Meadow Vista,California,95722,nonprofit,ein,813986518,20,2,2018,39.01,-121.03,80380,104529,12.5
24772,American Cancer Society- Relay For Life Renton,Renton,Washington,98056,nonprofit,ein,131788491,15,3,2018,47.51,-122.19,78525,108790,12.5
22592,New Discovery School,Seattle,Washington,98115,nonprofit,ein,911296084,20,1,2019,47.69,-122.28,100794,129223,12.5
24202,SELA Parents Association,Hingham ,Massachusetts,2043,nonprofit,ein,824028833,20,1,2018,42.22,-70.88,125144,181308,12.4
18799,Hatton Elementary School PTO,Southington,Connecticut,6489,nonprofit,ein,270858562,20,1,2018,41.61,-72.87,90187,106121,12.4
19162,DePaolo Middle School PTO,Southington,Connecticut,6489,nonprofit,ein,61213994,20,1,2018,41.61,-72.87,90187,106121,12.4
